,Unnamed: 0,z1,z2,z3,z4,z5,z6,z7,z8,z9
1042,1042,-39.122906,-8.530966,-9.134299,-0.2554109,-4.9317193,-8.031608,-7.936486,-6.7273946,-3.6310902
1043,1043,-39.113102,-8.529372,-9.132591,-0.255413,-4.930728,-8.0301285,-7.9346523,-6.7259016,-3.6299732
1044,1044,-39.10328,-8.527775,-9.130884,-0.25541496,-4.929738,-8.028652,-7.932815,-6.7244067,-3.628856
1045,1045,-39.09347,-8.526182,-9.129178,-0.2554179,-4.9287486,-8.027177,-7.930978,-6.7229147,-3.627741
1046,1046,-39.08366,-8.524587,-9.127469,-0.25541916,-4.9277554,-8.025699,-7.9291396,-6.7214203,-3.6266248
1047,1047,-39.073826,-8.522992,-9.125761,-0.25542316,-4.926765,-8.0242195,-7.9273,-6.719924,-3.6255083
1048,1048,-39.06401,-8.521395,-9.124053,-0.25542733,-4.925775,-8.022741,-7.9254627,-6.7184305,-3.6243904
1049,1049,-39.054207,-8.519801,-9.122346,-0.2554277,-4.9247837,-8.021268,-7.9236264,-6.716937,-3.6232743
1050,1050,-39.04438,-8.518203,-9.120635,-0.25543165,-4.923794,-8.019789,-7.921788,-6.7154403,-3.622159
1051,1051,-39.034554,-8.516609,-9.118927,-0.25543353,-4.922801,-8.01831,-7.919949,-6.7139463,-3.62104
1052,1052,-39.02473,-8.515014,-9.11722,-0.25543696,-4.9218116,-8.016833,-7.9181137,-6.7124515,-3.6199248
1053,1053,-39.0149,-8.513417,-9.115512,-0.255441,-4.920819,-8.015354,-7.916272,-6.7109537,-3.6188066
1054,1054,-39.005054,-8.511819,-9.113798,-0.2554456,-4.9198275,-8.013873,-7.91443,-6.7094555,-3.6176891
1055,1055,-38.995255,-8.510225,-9.112092,-0.25544927,-4.918837,-8.012398,-7.9125957,-6.7079635,-3.6165726
1056,1056,-38.98539,-8.508626,-9.11038,-0.2554535,-4.9178433,-8.010917,-7.910751,-6.706463,-3.6154535
1057,1057,-38.97558,-8.50703,-9.108672,-0.2554574,-4.916853,-8.0094385,-7.908913,-6.704967,-3.614336
1058,1058,-38.965763,-8.505435,-9.106962,-0.2554611,-4.9158616,-8.00796,-7.907076,-6.7034717,-3.6132207
1059,1059,-38.955894,-8.503837,-9.10525,-0.25546655,-4.914869,-8.006481,-7.9052334,-6.7019715,-3.6121004
1060,1060,-38.946068,-8.502241,-9.103542,-0.25547028,-4.9138765,-8.005003,-7.9033957,-6.7004743,-3.6109831
1061,1061,-38.936237,-8.500644,-9.101831,-0.25547555,-4.9128866,-8.003521,-7.901555,-6.698978,-3.6098647
1062,1062,-38.9264,-8.499046,-9.10012,-0.25548074,-4.9118953,-8.002044,-7.8997126,-6.6974797,-3.6087475
1063,1063,-38.91656,-8.497449,-9.098409,-0.2554863,-4.9109025,-8.000563,-7.897873,-6.695982,-3.6076295
1064,1064,-38.90674,-8.495854,-9.0967,-0.25549012,-4.909912,-7.9990873,-7.896035,-6.6944847,-3.6065114
1065,1065,-38.896896,-8.494256,-9.094987,-0.2554939,-4.9089184,-7.997606,-7.894192,-6.6929846,-3.6053922
1066,1066,-38.887047,-8.492657,-9.093275,-0.25550336,-4.907926,-7.9961243,-7.892353,-6.6914854,-3.6042736
1067,1067,-38.8772,-8.491061,-9.091564,-0.25550702,-4.9069343,-7.9946446,-7.8905096,-6.689986,-3.603155
1068,1068,-38.867336,-8.489461,-9.08985,-0.25551537,-4.90594,-7.9931626,-7.888666,-6.6884856,-3.6020377
1069,1069,-38.857502,-8.487865,-9.0881405,-0.2555199,-4.9049487,-7.991684,-7.886826,-6.6869874,-3.6009173
1070,1070,-38.847645,-8.486265,-9.086428,-0.25552648,-4.903956,-7.9902034,-7.8849835,-6.685485,-3.5998
1071,1071,-38.83781,-8.484667,-9.084716,-0.25553098,-4.9029627,-7.9887233,-7.883142,-6.6839848,-3.5986795
1072,1072,-38.827934,-8.48307,-9.083003,-0.25553742,-4.9019704,-7.9872437,-7.8812995,-6.682484,-3.5975602
1073,1073,-38.818115,-8.481473,-9.081291,-0.2555431,-4.900977,-7.985762,-7.8794584,-6.6809855,-3.5964417
1074,1074,-38.808247,-8.479873,-9.0795765,-0.255552,-4.899985,-7.984279,-7.877613,-6.6794825,-3.5953224
1075,1075,-38.79838,-8.478273,-9.077862,-0.2555591,-4.8989906,-7.9827957,-7.87577,-6.677981,-3.594202
1076,1076,-38.788517,-8.476675,-9.07615,-0.25556627,-4.8979983,-7.981317,-7.873926,-6.676478,-3.5930836
1077,1077,-38.778652,-8.475076,-9.074436,-0.2555735,-4.8970046,-7.979834,-7.8720837,-6.674976,-3.5919619
1078,1078,-38.768814,-8.473479,-9.072724,-0.2555789,-4.8960137,-7.978354,-7.8702426,-6.6734753,-3.5908432
1079,1079,-38.758945,-8.471878,-9.071009,-0.25558785,-4.895018,-7.976871,-7.8683977,-6.671972,-3.5897224
1080,1080,-38.749065,-8.470279,-9.069295,-0.25559554,-4.8940253,-7.9753895,-7.866554,-6.6704683,-3.5886033
1081,1081,-38.739223,-8.46868,-9.067583,-0.2556025,-4.893033,-7.973908,-7.8647094,-6.668967,-3.5874825
1082,1082,-38.72934,-8.467079,-9.0658655,-0.25561064,-4.8920383,-7.972425,-7.8628645,-6.6674614,-3.5863624
1083,1083,-38.719467,-8.465479,-9.06415,-0.25561833,-4.8910437,-7.9709415,-7.8610187,-6.665957,-3.585242
1084,1084,-38.7096,-8.463879,-9.062435,-0.25562584,-4.8900504,-7.96946,-7.8591747,-6.664453,-3.5841208
1085,1085,-38.69972,-8.462278,-9.06072,-0.25563538,-4.8890557,-7.9679766,-7.8573275,-6.6629486,-3.5830002
1086,1086,-38.689854,-8.460679,-9.059003,-0.25564337,-4.888063,-7.9664907,-7.8554835,-6.661445,-3.581879
1087,1087,-38.67999,-8.459079,-9.05729,-0.25565162,-4.887069,-7.965011,-7.8536396,-6.6599417,-3.580759
1088,1088,-38.670116,-8.457478,-9.055573,-0.2556615,-4.8860755,-7.9635262,-7.8517933,-6.6584353,-3.5796385
1089,1089,-38.660236,-8.455878,-9.053859,-0.25566974,-4.88508,-7.9620442,-7.849948,-6.65693,-3.5785182
1090,1090,-38.65036,-8.454277,-9.052141,-0.2556781,-4.884085,-7.9605603,-7.848102,-6.655425,-3.577396
1091,1091,-38.64046,-8.452676,-9.050425,-0.2556877,-4.883091,-7.9590764,-7.846254,-6.6539173,-3.5762746
1092,1092,-38.6306,-8.4510765,-9.048709,-0.25569507,-4.8820972,-7.957593,-7.8444104,-6.652414,-3.5751538
1093,1093,-38.62072,-8.449474,-9.046992,-0.2557052,-4.8811016,-7.9561086,-7.8425636,-6.6509066,-3.5740325
1094,1094,-38.610817,-8.447872,-9.045274,-0.2557159,-4.8801064,-7.9546227,-7.8407154,-6.6493974,-3.5729094
1095,1095,-38.600945,-8.44627,-9.043557,-0.2557233,-4.879112,-7.95314,-7.838868,-6.6478915,-3.5717905
1096,1096,-38.591057,-8.44467,-9.041839,-0.25573385,-4.8781166,-7.951655,-7.8370214,-6.6463847,-3.5706677
1097,1097,-38.581173,-8.443068,-9.040123,-0.25574479,-4.8771224,-7.95017,-7.8351746,-6.644877,-3.5695474
1098,1098,-38.571266,-8.441464,-9.0384035,-0.25575465,-4.8761272,-7.948684,-7.8333263,-6.6433687,-3.5684257
1099,1099,-38.56139,-8.439865,-9.036687,-0.25576338,-4.8751326,-7.9472027,-7.831479,-6.641863,-3.5673034
1100,1100,-38.55149,-8.438261,-9.034967,-0.25577387,-4.8741374,-7.9457154,-7.8296328,-6.6403522,-3.5661805
1101,1101,-38.54158,-8.436658,-9.03325,-0.2557838,-4.8731413,-7.944231,-7.8277793,-6.638843,-3.5650582
1102,1102,-38.5317,-8.435057,-9.031532,-0.25579453,-4.872145,-7.942746,-7.825934,-6.637334,-3.5639362
1103,1103,-38.521812,-8.4334545,-9.029813,-0.25580412,-4.8711505,-7.9412594,-7.8240857,-6.635826,-3.562814
1104,1104,-38.511898,-8.43185,-9.028092,-0.25581393,-4.870154,-7.9397755,-7.822237,-6.634316,-3.5616903
1105,1105,-38.501995,-8.430247,-9.026373,-0.2558256,-4.8691587,-7.9382887,-7.820387,-6.6328053,-3.5605686
1106,1106,-38.492096,-8.428644,-9.024654,-0.25583607,-4.868163,-7.936804,-7.818537,-6.6312957,-3.559446
1107,1107,-38.482178,-8.427043,-9.022936,-0.2558474,-4.8671665,-7.9353166,-7.8166885,-6.6297846,-3.5583224
1108,1108,-38.472286,-8.425438,-9.0212145,-0.25585896,-4.8661704,-7.933831,-7.8148375,-6.628274,-3.5572019
1109,1109,-38.462376,-8.423835,-9.019494,-0.25587094,-4.865174,-7.9323435,-7.812988,-6.6267624,-3.5560772
1110,1110,-38.452484,-8.422233,-9.017776,-0.25587997,-4.8641787,-7.9308586,-7.8111405,-6.6252527,-3.554955
1111,1111,-38.442566,-8.420628,-9.016052,-0.25589296,-4.8631825,-7.9293704,-7.8092875,-6.6237407,-3.5538313
1112,1112,-38.43267,-8.419023,-9.014334,-0.2559037,-4.8621855,-7.9278836,-7.807438,-6.6222296,-3.5527108
1113,1113,-38.42275,-8.4174185,-9.01261,-0.25591567,-4.861188,-7.9263964,-7.805586,-6.620717,-3.5515862
1114,1114,-38.412804,-8.415815,-9.01089,-0.2559268,-4.860191,-7.9249086,-7.8037333,-6.6192017,-3.550461
1115,1115,-38.4029,-8.414208,-9.009169,-0.25593954,-4.8591948,-7.9234214,-7.8018827,-6.6176896,-3.5493379
1116,1116,-38.392982,-8.412605,-9.007447,-0.25595123,-4.8581977,-7.921934,-7.8000317,-6.616176,-3.5482154
1117,1117,-38.38308,-8.411001,-9.005727,-0.25596175,-4.8572016,-7.9204464,-7.7981825,-6.614664,-3.5470939
1118,1118,-38.37315,-8.409394,-9.004002,-0.2559755,-4.8562036,-7.918957,-7.796328,-6.61315,-3.5459688
1119,1119,-38.363228,-8.407788,-9.002282,-0.2559862,-4.8552065,-7.9174695,-7.7944765,-6.6116357,-3.5448453
1120,1120,-38.353317,-8.406185,-9.00056,-0.25599954,-4.85421,-7.915983,-7.792625,-6.6101227,-3.5437205
1121,1121,-38.343384,-8.404579,-8.998837,-0.25601232,-4.853212,-7.914494,-7.7907724,-6.608608,-3.5425973
1122,1122,-38.33346,-8.402975,-8.997115,-0.256024,-4.852214,-7.913007,-7.78892,-6.6070924,-3.541474
1123,1123,-38.323513,-8.401368,-8.99539,-0.25603557,-4.851217,-7.911516,-7.7870646,-6.6055765,-3.5403488
1124,1124,-38.313595,-8.399763,-8.993668,-0.25604886,-4.850219,-7.9100294,-7.7852135,-6.604063,-3.5392256
1125,1125,-38.30366,-8.398156,-8.991943,-0.25606215,-4.8492208,-7.908538,-7.783359,-6.6025453,-3.5381007
1126,1126,-38.29374,-8.396549,-8.99022,-0.2560734,-4.8482227,-7.90705,-7.7815056,-6.6010303,-3.536976
1127,1127,-38.283802,-8.394943,-8.988497,-0.2560867,-4.847227,-7.9055624,-7.7796526,-6.5995145,-3.5358527
1128,1128,-38.273865,-8.393334,-8.986772,-0.25610036,-4.8462267,-7.9040704,-7.777796,-6.5979967,-3.5347269
1129,1129,-38.26394,-8.39173,-8.985048,-0.25611278,-4.8452287,-7.9025817,-7.775944,-6.59648,-3.5336037
1130,1130,-38.253998,-8.390121,-8.983323,-0.25612572,-4.8442316,-7.901091,-7.7740893,-6.594962,-3.5324783
1131,1131,-38.244057,-8.3885145,-8.981599,-0.2561395,-4.8432326,-7.8996015,-7.7722344,-6.5934453,-3.531355
1132,1132,-38.234108,-8.386909,-8.979874,-0.25615302,-4.8422327,-7.898112,-7.7703776,-6.591928,-3.530229
1133,1133,-38.22416,-8.3853,-8.978147,-0.25616604,-4.8412337,-7.8966193,-7.7685237,-6.590407,-3.5291033
1134,1134,-38.21421,-8.383693,-8.976422,-0.25617886,-4.840235,-7.8951316,-7.766668,-6.588889,-3.5279794
1135,1135,-38.204273,-8.382085,-8.974697,-0.25619343,-4.839236,-7.89364,-7.7648115,-6.58737,-3.5268548
1136,1136,-38.194317,-8.380476,-8.97297,-0.25620788,-4.838238,-7.8921494,-7.7629566,-6.585852,-3.5257294
1137,1137,-38.184376,-8.378866,-8.971244,-0.2562217,-4.837238,-7.8906565,-7.7611012,-6.5843315,-3.5246036
1138,1138,-38.174416,-8.37726,-8.969518,-0.25623536,-4.83624,-7.8891683,-7.759246,-6.5828123,-3.5234776
1139,1139,-38.164486,-8.375651,-8.967791,-0.25624827,-4.835241,-7.8876762,-7.757389,-6.5812945,-3.5223525
1140,1140,-38.15451,-8.3740425,-8.966064,-0.25626183,-4.8342404,-7.886187,-7.7555313,-6.5797725,-3.5212283
1141,1141,-38.144558,-8.372432,-8.964336,-0.25627685,-4.8332405,-7.884692,-7.753673,-6.5782504,-3.5201023
1142,1142,-38.13459,-8.370825,-8.962609,-0.25629133,-4.83224,-7.883202,-7.7518167,-6.5767293,-3.518976
1143,1143,-38.12465,-8.369215,-8.960884,-0.25630537,-4.831242,-7.881711,-7.749959,-6.57521,-3.517851
1144,1144,-38.11469,-8.367604,-8.959155,-0.25631872,-4.8302417,-7.8802176,-7.7481017,-6.5736876,-3.5167265
1145,1145,-38.104713,-8.365994,-8.957426,-0.25633472,-4.8292413,-7.878725,-7.7462416,-6.5721645,-3.5156002
1146,1146,-38.094757,-8.364386,-8.9557,-0.25634804,-4.8282423,-7.8772326,-7.7443857,-6.570643,-3.5144737
1147,1147,-38.084785,-8.362775,-8.95397,-0.25636262,-4.8272414,-7.875741,-7.7425265,-6.56912,-3.5133493
1148,1148,-38.07483,-8.361166,-8.952242,-0.25637597,-4.8262424,-7.8742504,-7.740668,-6.5675993,-3.5122225
1149,1149,-38.064854,-8.359554,-8.950514,-0.25639173,-4.825242,-7.8727565,-7.7388096,-6.5660744,-3.5110977
1150,1150,-38.05488,-8.357943,-8.948781,-0.25640658,-4.8242397,-7.8712616,-7.736949,-6.5645485,-3.5099714
1151,1151,-38.044907,-8.356332,-8.947053,-0.2564224,-4.823239,-7.869767,-7.735089,-6.563025,-3.5088446
1152,1152,-38.03493,-8.354723,-8.945325,-0.25643617,-4.822238,-7.8682756,-7.7332296,-6.561502,-3.5077176
1153,1153,-38.02496,-8.353111,-8.943595,-0.25645038,-4.821238,-7.866782,-7.731372,-6.5599766,-3.5065901
1154,1154,-38.01498,-8.3515005,-8.941865,-0.25646594,-4.820237,-7.865289,-7.7295127,-6.5584536,-3.5054643
1155,1155,-38.004997,-8.34989,-8.940133,-0.25648108,-4.8192363,-7.8637924,-7.72765,-6.556927,-3.504338
1156,1156,-37.995003,-8.348277,-8.938403,-0.2564968,-4.818234,-7.8622985,-7.725791,-6.5554,-3.5032117
1157,1157,-37.98501,-8.346663,-8.936671,-0.25651243,-4.8172326,-7.860803,-7.7239275,-6.553872,-3.502083
1158,1158,-37.975018,-8.345053,-8.93494,-0.25653,-4.8162303,-7.8593082,-7.7220664,-6.5523458,-3.5009568
1159,1159,-37.96503,-8.343438,-8.933206,-0.256545,-4.8152285,-7.8578124,-7.720204,-6.5508194,-3.4998298
1160,1160,-37.95505,-8.341826,-8.931477,-0.25655916,-4.814226,-7.8563185,-7.7183433,-6.549293,-3.4987037
1161,1161,-37.94507,-8.340214,-8.929747,-0.25657314,-4.813226,-7.8548255,-7.716482,-6.547767,-3.4975767
1162,1162,-37.935078,-8.338601,-8.928013,-0.25658977,-4.812223,-7.8533273,-7.7146206,-6.5462384,-3.4964492
1163,1163,-37.92507,-8.336987,-8.926279,-0.25660574,-4.8112206,-7.8518324,-7.712757,-6.5447087,-3.4953227
1164,1164,-37.915108,-8.335374,-8.924549,-0.25661984,-4.8102202,-7.850336,-7.710898,-6.543184,-3.4941967
1165,1165,-37.905087,-8.333761,-8.922815,-0.25663647,-4.8092175,-7.848843,-7.7090325,-6.5416536,-3.4930682
1166,1166,-37.895103,-8.332148,-8.921083,-0.2566505,-4.808215,-7.847347,-7.7071695,-6.540126,-3.4919412
1167,1167,-37.88509,-8.330532,-8.919349,-0.25666824,-4.807212,-7.84585,-7.705305,-6.5385947,-3.4908133
1168,1168,-37.87507,-8.328918,-8.917614,-0.25668448,-4.806208,-7.844352,-7.703441,-6.5370636,-3.4896853
1169,1169,-37.865093,-8.327306,-8.915884,-0.25669962,-4.8052063,-7.842858,-7.701578,-6.535536,-3.4885604
1170,1170,-37.85507,-8.325692,-8.914149,-0.2567156,-4.8042035,-7.8413596,-7.699714,-6.534004,-3.4874308
1171,1171,-37.845047,-8.324076,-8.912413,-0.2567325,-4.8032,-7.839863,-7.6978498,-6.532471,-3.4863021
1172,1172,-37.835064,-8.322461,-8.910679,-0.25674754,-4.8021975,-7.8383656,-7.695986,-6.5309424,-3.485175
1173,1173,-37.825024,-8.320847,-8.908944,-0.25676566,-4.8011928,-7.8368673,-7.6941195,-6.5294075,-3.4840474
1174,1174,-37.81504,-8.319231,-8.90721,-0.2567809,-4.800191,-7.83537,-7.692257,-6.5278797,-3.4829216
1175,1175,-37.80502,-8.317616,-8.905475,-0.25679657,-4.7991858,-7.833873,-7.6903896,-6.5263457,-3.481793
1176,1176,-37.794987,-8.315998,-8.903738,-0.25681353,-4.7981834,-7.832375,-7.6885223,-6.5248137,-3.4806654
1177,1177,-37.784973,-8.314384,-8.902002,-0.25682926,-4.7971787,-7.8308754,-7.686659,-6.5232806,-3.479536
1178,1178,-37.774956,-8.312768,-8.900268,-0.2568454,-4.796175,-7.8293815,-7.684793,-6.5217466,-3.4784088
1179,1179,-37.764935,-8.311152,-8.89853,-0.25686255,-4.795171,-7.8278804,-7.682927,-6.520213,-3.4772801
1180,1180,-37.75491,-8.309534,-8.896792,-0.2568797,-4.7941666,-7.8263807,-7.6810594,-6.5186787,-3.4761524
1181,1181,-37.74488,-8.307917,-8.895056,-0.25689515,-4.793162,-7.82488,-7.6791925,-6.5171447,-3.4750242
1182,1182,-37.73485,-8.306301,-8.893321,-0.25691277,-4.7921576,-7.8233843,-7.6773252,-6.515611,-3.4738955
1183,1183,-37.72482,-8.304684,-8.891582,-0.2569295,-4.7911525,-7.8218846,-7.675459,-6.5140758,-3.4727662
1184,1184,-37.71478,-8.303065,-8.889845,-0.25694546,-4.7901483,-7.820385,-7.6735897,-6.5125384,-3.4716403
1185,1185,-37.70474,-8.301449,-8.888106,-0.2569632,-4.7891436,-7.818885,-7.671722,-6.511002,-3.4705117
1186,1186,-37.694714,-8.299831,-8.886368,-0.25697938,-4.7881384,-7.817384,-7.669854,-6.509467,-3.4693823
1187,1187,-37.68466,-8.298213,-8.884629,-0.25699583,-4.787134,-7.8158846,-7.6679854,-6.50793,-3.468253
1188,1188,-37.67462,-8.296596,-8.882892,-0.2570127,-4.7861295,-7.8143835,-7.6661153,-6.506393,-3.4671242
1189,1189,-37.6646,-8.294974,-8.881152,-0.2570291,-4.7851243,-7.8128834,-7.664247,-6.504857,-3.465998
1190,1190,-37.65454,-8.293358,-8.879413,-0.25704727,-4.7841187,-7.8113832,-7.662378,-6.5033193,-3.4648683
1191,1191,-37.644485,-8.291737,-8.877672,-0.25706437,-4.783112,-7.809881,-7.6605062,-6.501778,-3.4637387
1192,1192,-37.634457,-8.290119,-8.875936,-0.25707987,-4.782109,-7.80838,-7.65864,-6.500242,-3.4626102
1193,1193,-37.624393,-8.288501,-8.874194,-0.25709766,-4.781101,-7.806878,-7.6567693,-6.498702,-3.4614809
1194,1194,-37.614365,-8.2868805,-8.872456,-0.25711295,-4.780096,-7.80538,-7.6549,-6.497165,-3.4603536
1195,1195,-37.6043,-8.28526,-8.870711,-0.25713116,-4.779089,-7.803875,-7.6530275,-6.4956245,-3.4592235
1196,1196,-37.594234,-8.28364,-8.868971,-0.25714836,-4.7780833,-7.802373,-7.6511564,-6.4940844,-3.4580944
1197,1197,-37.584175,-8.282021,-8.86723,-0.25716662,-4.777077,-7.8008714,-7.6492844,-6.4925437,-3.4569657
1198,1198,-37.574116,-8.280399,-8.86549,-0.25718385,-4.776069,-7.7993693,-7.647413,-6.491002,-3.4558377
1199,1199,-37.564045,-8.278781,-8.863748,-0.25720048,-4.775065,-7.797867,-7.645542,-6.4894614,-3.454705
1200,1200,-37.554,-8.27716,-8.862008,-0.25721598,-4.7740583,-7.7963653,-7.64367,-6.4879217,-3.4535794
1201,1201,-37.543938,-8.275537,-8.860264,-0.25723508,-4.7730513,-7.7948623,-7.641797,-6.486378,-3.4524493
1202,1202,-37.53386,-8.273917,-8.858521,-0.2572513,-4.772045,-7.793358,-7.6399274,-6.4848356,-3.451319
1203,1203,-37.52379,-8.272294,-8.856779,-0.25726843,-4.7710366,-7.791855,-7.6380515,-6.4832926,-3.4501903
1204,1204,-37.51372,-8.270671,-8.855036,-0.257286,-4.7700295,-7.79035,-7.636179,-6.4817495,-3.449059
1205,1205,-37.50363,-8.269049,-8.8532915,-0.257304,-4.7690225,-7.788846,-7.6343036,-6.480205,-3.44793
1206,1206,-37.493584,-8.267427,-8.851549,-0.25732023,-4.768017,-7.787342,-7.6324334,-6.478664,-3.4468026
1207,1207,-37.48349,-8.265807,-8.849807,-0.25733742,-4.767008,-7.7858396,-7.6305594,-6.4771185,-3.4456725
1208,1208,-37.473408,-8.264186,-8.848063,-0.25735474,-4.766,-7.7843356,-7.6286855,-6.475574,-3.444541
1209,1209,-37.463333,-8.262559,-8.846316,-0.25737435,-4.7649927,-7.7828293,-7.62681,-6.4740286,-3.4434137
1210,1210,-37.453266,-8.260938,-8.844574,-0.25738975,-4.7639847,-7.7813253,-7.6249366,-6.4724855,-3.4422848
1211,1211,-37.44316,-8.259314,-8.842827,-0.25740677,-4.762976,-7.77982,-7.623061,-6.4709373,-3.4411547
1212,1212,-37.433056,-8.257692,-8.841082,-0.25742579,-4.7619686,-7.778313,-7.6211843,-6.469391,-3.4400237
1213,1213,-37.422985,-8.256069,-8.839337,-0.25744084,-4.760962,-7.77681,-7.6193104,-6.4678445,-3.4388952
1214,1214,-37.41287,-8.254445,-8.837593,-0.25745967,-4.7599516,-7.775305,-7.617434,-6.466296,-3.4377642
1215,1215,-37.402794,-8.252819,-8.835843,-0.2574771,-4.7589426,-7.7737975,-7.6155567,-6.464751,-3.4366362
1216,1216,-37.39269,-8.251194,-8.834098,-0.25749496,-4.7579346,-7.7722907,-7.6136785,-6.4632,-3.4355052
1217,1217,-37.382595,-8.249572,-8.832354,-0.25751257,-4.756927,-7.770785,-7.611803,-6.4616547,-3.434375
1218,1218,-37.372498,-8.247947,-8.8306055,-0.2575296,-4.7559175,-7.769278,-7.609926,-6.460105,-3.4332452
1219,1219,-37.362396,-8.246322,-8.828859,-0.25754642,-4.754907,-7.7677717,-7.60805,-6.4585557,-3.432117
1220,1220,-37.352303,-8.244696,-8.82711,-0.25756252,-4.753899,-7.7662644,-7.6061735,-6.4570074,-3.4309855
1221,1221,-37.342205,-8.243069,-8.825362,-0.25758085,-4.752889,-7.7647576,-7.6042943,-6.455457,-3.4298582
1222,1222,-37.332066,-8.241444,-8.823615,-0.25759828,-4.751879,-7.7632504,-7.6024165,-6.453905,-3.428726
1223,1223,-37.32197,-8.239818,-8.821867,-0.25761524,-4.75087,-7.7617416,-7.600539,-6.4523554,-3.4275959
1224,1224,-37.311855,-8.238192,-8.820118,-0.2576329,-4.749861,-7.760234,-7.598659,-6.450804,-3.4264657
1225,1225,-37.30173,-8.236566,-8.818369,-0.25765207,-4.7488503,-7.758724,-7.596781,-6.449253,-3.4253356
1226,1226,-37.2916,-8.234938,-8.816616,-0.25767004,-4.7478404,-7.757214,-7.5948987,-6.4476986,-3.4242053
1227,1227,-37.28148,-8.23331,-8.814869,-0.2576865,-4.7468305,-7.7557073,-7.59302,-6.4461474,-3.423074
1228,1228,-37.271366,-8.231682,-8.813118,-0.2577033,-4.7458196,-7.754198,-7.5911393,-6.444595,-3.421945
1229,1229,-37.26123,-8.230055,-8.811368,-0.25772268,-4.744811,-7.752688,-7.5892587,-6.443041,-3.420815
1230,1230,-37.251118,-8.228428,-8.809618,-0.25773877,-4.7437987,-7.7511783,-7.58738,-6.441488,-3.4196827
1231,1231,-37.24099,-8.226798,-8.807867,-0.25775564,-4.7427883,-7.74967,-7.5854983,-6.439934,-3.4185557
1232,1232,-37.230854,-8.225172,-8.806115,-0.25777337,-4.741778,-7.748158,-7.583616,-6.4383793,-3.4174232
1233,1233,-37.220703,-8.223543,-8.804362,-0.2577916,-4.7407675,-7.7466483,-7.5817356,-6.4368215,-3.4162922
1234,1234,-37.21057,-8.221913,-8.802614,-0.25780785,-4.739756,-7.745139,-7.579852,-6.4352684,-3.4151623
1235,1235,-37.20043,-8.2202835,-8.80086,-0.25782657,-4.7387447,-7.7436266,-7.5779705,-6.433711,-3.414034
1236,1236,-37.1903,-8.218655,-8.799108,-0.25784457,-4.737732,-7.7421155,-7.5760884,-6.432155,-3.4129019
1237,1237,-37.180153,-8.217026,-8.797356,-0.25786006,-4.736722,-7.7406034,-7.574206,-6.4305983,-3.411771
1238,1238,-37.17,-8.215395,-8.795601,-0.25787938,-4.7357087,-7.739092,-7.5723214,-6.4290404,-3.4106393
1239,1239,-37.15985,-8.213766,-8.793851,-0.25789577,-4.734699,-7.7375817,-7.57044,-6.4274826,-3.4095097
1240,1240,-37.149704,-8.212135,-8.792096,-0.25791186,-4.7336855,-7.73607,-7.568555,-6.425924,-3.4083817
1241,1241,-37.139553,-8.2105055,-8.790342,-0.25792953,-4.7326756,-7.734559,-7.566673,-6.424367,-3.4072492
1242,1242,-37.12937,-8.208873,-8.788586,-0.25794747,-4.731661,-7.7330427,-7.564785,-6.422804,-3.4061177
1243,1243,-37.11923,-8.207242,-8.786831,-0.25796553,-4.7306495,-7.73153,-7.562902,-6.421246,-3.4049876
1244,1244,-37.109085,-8.205612,-8.785078,-0.25798184,-4.7296376,-7.7300186,-7.5610185,-6.4196873,-3.4038584
1245,1245,-37.09889,-8.203978,-8.783319,-0.25800085,-4.7286234,-7.728503,-7.5591297,-6.4181237,-3.4027252
1246,1246,-37.088734,-8.202347,-8.781566,-0.2580171,-4.7276115,-7.726991,-7.5572453,-6.4165635,-3.401596
1247,1247,-37.078575,-8.200714,-8.779809,-0.25803363,-4.726598,-7.7254767,-7.5553594,-6.415003,-3.4004662
1248,1248,-37.068386,-8.199082,-8.778054,-0.2580508,-4.725585,-7.723962,-7.5534725,-6.4134393,-3.3993359
1249,1249,-37.058212,-8.197449,-8.776296,-0.2580689,-4.7245727,-7.722447,-7.551585,-6.411877,-3.398203
1250,1250,-37.04802,-8.195816,-8.774538,-0.25808677,-4.723558,-7.7209306,-7.549697,-6.4103136,-3.3970716
